PK, 2006, kidney, 0, num, deceased
TN, 2013, heart, 0, pmp, deceased
TN, 2013, lung, 0.1, pmp, deceased
TN, 2013, heart/lung, -, pmp, deceased
TN, 2013, kidney, 107, num, living
TN, 2013, liver, 0, num, living
TN, 2013, pancreas, -, num, living
TN, 2013, heart, -, num, living
TN, 2013, lung, -, num, living
TN, 2013, heart/lung, -, num, living
TN, 2013, kidney, 9.90, pmp, living
TN, 2013, liver, 0, pmp, living
TN, 2013, pancreas, -, pmp, living
TN, 2013, heart, -, pmp, living
TN, 2013, lung, -, pmp, living
TN, 2013, heart/lung, -, pmp, living
TN, 2013, kidney, 18, num, deceased
TN, 2013, liver, 1, num, deceased
TN, 2013, pancreas, 0, num, deceased
TN, 2013, heart, 0, num, deceased
TN, 2013, lung, 1, num, deceased
TN, 2013, heart/lung, -, num, deceased
TN, 2013, kidney, 1.66, pmp, deceased
TN, 2013, liver, 0.1, pmp, deceased
TN, 2013, pancreas, 0, pmp, deceased
TN, 2013, heart, 0, pmp, deceased
TN, 2013, lung, 0.1, pmp, deceased
TN, 2013, heart/lung, -, pmp, deceased
TN, 2013, kidney, 107, num, living
TN, 2013, liver, 0, num, living
TN, 2013, pancreas, -, num, living
TN, 2013, heart, -, num, living
TN, 2013, lung, -, num, living
TN, 2013, heart/lung, -, num, living
TN, 2013, kidney, 9.90, pmp, living
TN, 2013, liver, 0, pmp, living
TN, 2013, pancreas, -, pmp, living
TN, 2013, heart, -, pmp, living
TN, 2013, lung, -, pmp, living
TN, 2013, heart/lung, -, pmp, living
TN, 2013, kidney, 18, num, deceased
TN, 2013, liver, 1, num, deceased
TN, 2013, pancreas, 0, num, deceased
TN, 2013, heart, 0, num, deceased
TN, 2013, lung, 1, num, deceased
TN, 2013, heart/lung, -, num, deceased
TN, 2013, kidney, 1.66, pmp, deceased
TN, 2013, liver, 0.1, pmp, deceased
TN, 2013, pancreas, 0, pmp, deceased
TN, 2013, heart, 0, pmp, deceased
TN, 2013, lung, 0.1, pmp, deceased
TN, 2013, heart/lung, -, pmp, deceased
TN, 2013, kidney, 107, num, living
TN, 2013, liver, 0, num, living
TN, 2013, pancreas, -, num, living
TN, 2013, heart, -, num, living
TN, 2013, lung, -, num, living
TN, 2013, heart/lung, -, num, living
TN, 2013, kidney, 9.90, pmp, living
TN, 2013, liver, 0, pmp, living
TN, 2013, pancreas, -, pmp, living
TN, 2013, heart, -, pmp, living
TN, 2013, lung, -, pmp, living
TN, 2013, heart/lung, -, pmp, living
TN, 2013, kidney, 18, num, deceased
TN, 2013, liver, 1, num, deceased
TN, 2013, pancreas, 0, num, deceased
TN, 2013, heart, 0, num, deceased
TN, 2013, lung, 1, num, deceased
TN, 2013, heart/lung, -, num, deceased
TN, 2013, kidney, 1.66, pmp, deceased
TN, 2013, liver, 0.1, pmp, deceased
TN, 2013, pancreas, 0, pmp, deceased
TN, 2013, heart, 0, pmp, deceased
TN, 2013, lung, 0.1, pmp, deceased
TN, 2013, heart/lung, -, pmp, deceased
TN, 2013, kidney, 107, num, living
TN, 2013, liver, 0, num, living
TN, 2013, pancreas, -, num, living
TN, 2013, heart, -, num, living
TN, 2013, lung, -, num, living
TN, 2013, heart/lung, -, num, living
TN, 2013, kidney, 9.90, pmp, living
TN, 2013, liver, 0, pmp, living
TN, 2013, pancreas, -, pmp, living
TN, 2013, heart, -, pmp, living
TN, 2013, lung, -, pmp, living
TN, 2013, heart/lung, -, pmp, living
TN, 2013, kidney, 18, num, deceased
TN, 2013, liver, 1, num, deceased
TN, 2013, pancreas, 0, num, deceased
TN, 2013, heart, 0, num, deceased
TN, 2013, lung, 1, num, deceased
TN, 2013, heart/lung, -, num, deceased
TN, 2013, kidney, 1.66, pmp, deceased
TN, 2013, liver, 0.1, pmp, deceased
TN, 2013, pancreas, 0, pmp, deceased
TN, 2013, heart, 0, pmp, deceased
TN, 2013, lung, 0.1, pmp, deceased
TN, 2013, heart/lung, -, pmp, deceased
TN, 2013, kidney, 107, num, living
TN, 2013, liver, 0, num, living
TN, 2013, pancreas, -, num, living
TN, 2013, heart, -, num, living
TN, 2013, lung, -, num, living
TN, 2013, heart/lung, -, num, living
TN, 2013, kidney, 9.90, pmp, living
TN, 2013, liver, 0, pmp, living
TN, 2013, pancreas, -, pmp, living
TN, 2013, heart, -, pmp, living
TN, 2013, lung, -, pmp, living
TN, 2013, heart/lung, -, pmp, living
TN, 2008, kidney, 28, num, deceased
TN, 2008, liver, 4, num, deceased
TN, 2008, pancreas, 0, num, deceased
TN, 2008, heart, 0, num, deceased
TN, 2008, lung, 0, num, deceased
TN, 2008, heart/lung, -, num, deceased
TN, 2008, kidney, 2.80, pmp, deceased
TN, 2008, liver, 0.4, pmp, deceased
TN, 2008, pancreas, 0, pmp, deceased
TN, 2008, heart, 0, pmp, deceased
TN, 2008, lung, 0, pmp, deceased
TN, 2008, heart/lung, -, pmp, deceased
TN, 2008, kidney, 99, num, living
TN, 2008, liver, 0, num, living
TN, 2008, pancreas, -, num, living
TN, 2008, heart, -, num, living
TN, 2008, lung, -, num, living
TN, 2008, heart/lung, -, num, living
TN, 2008, kidney, 9.90, pmp, living
TN, 2008, liver, 0, pmp, living
TN, 2008, pancreas, -, pmp, living
TN, 2008, heart, -, pmp, living
TN, 2008, lung, -, pmp, living
TN, 2008, heart/lung, -, pmp, living
TN, 2013, kidney, 18, num, deceased
TN, 2013, liver, 1, num, deceased
TN, 2013, pancreas, 0, num, deceased
TN, 2013, heart, 0, num, deceased
TN, 2013, lung, 1, num, deceased
TN, 2013, heart/lung, -, num, deceased
TN, 2013, kidney, 1.66, pmp, deceased
TN, 2013, liver, 0.1, pmp, deceased
TN, 2013, pancreas, 0, pmp, deceased
TN, 2013, heart, 0, pmp, deceased
TN, 2013, lung, 0.1, pmp, deceased
TN, 2013, heart/lung, -, pmp, deceased
TN, 2013, kidney, 107, num, living
TN, 2013, liver, 0, num, living
TN, 2013, pancreas, -, num, living
TN, 2013, heart, -, num, living
TN, 2013, lung, -, num, living
TN, 2013, heart/lung, -, num, living
TN, 2013, kidney, 9.90, pmp, living
TN, 2013, liver, 0, pmp, living
TN, 2013, pancreas, -, pmp, living
TN, 2013, heart, -, pmp, living
TN, 2013, lung, -, pmp, living
TN, 2013, heart/lung, -, pmp, living
TN, 2013, kidney, 18, num, deceased
TN, 2013, liver, 1, num, deceased
TN, 2013, pancreas, 0, num, deceased
TN, 2013, heart, 0, num, deceased
TN, 2013, lung, 1, num, deceased
TN, 2013, heart/lung, -, num, deceased
TN, 2013, kidney, 1.66, pmp, deceased
TN, 2013, liver, 0.1, pmp, deceased
TN, 2013, pancreas, 0, pmp, deceased
TN, 2013, heart, 0, pmp, deceased
TN, 2013, lung, 0.1, pmp, deceased
TN, 2013, heart/lung, -, pmp, deceased
TN, 2013, kidney, 107, num, living
TN, 2013, liver, 0, num, living
TN, 2013, pancreas, -, num, living
TN, 2013, heart, -, num, living
TN, 2013, lung, -, num, living
TN, 2013, heart/lung, -, num, living
TN, 2013, kidney, 9.90, pmp, living
TN, 2013, liver, 0, pmp, living
TN, 2013, pancreas, -, pmp, living
TN, 2013, heart, -, pmp, living
TN, 2013, lung, -, pmp, living
TN, 2013, heart/lung, -, pmp, living
TN, 2011, kidney, 11, num, deceased
TN, 2011, liver, 0, num, deceased
TN, 2011, pancreas, 0, num, deceased
TN, 2011, heart, 1, num, deceased
TN, 2011, lung, 0, num, deceased
TN, 2011, heart/lung, -, num, deceased
TN, 2011, kidney, 1, pmp, deceased
TN, 2011, liver, 0, pmp, deceased
TN, 2011, pancreas, 0, pmp, deceased
TN, 2011, heart, 0.1, pmp, deceased
TN, 2011, lung, 0, pmp, deceased
TN, 2011, heart/lung, -, pmp, deceased
TN, 2011, kidney, 98, num, living
TN, 2011, liver, 0, num, living
TN, 2011, pancreas, -, num, living
TN, 2011, heart, -, num, living
TN, 2011, lung, -, num, living
TN, 2011, heart/lung, -, num, living
TN, 2011, kidney, 9.20, pmp, living
TN, 2011, liver, 0, pmp, living
TN, 2011, pancreas, -, pmp, living
TN, 2011, heart, -, pmp, living
TN, 2011, lung, -, pmp, living
TN, 2011, heart/lung, -, pmp, living
TN, 2012, kidney, 2, num, deceased
TN, 2012, liver, 1, num, deceased
TN, 2012, pancreas, 0, num, deceased
TN, 2012, heart, 0, num, deceased
TN, 2012, lung, 0, num, deceased
TN, 2012, heart/lung, -, num, deceased
TN, 2012, kidney, 0.19, pmp, deceased
TN, 2012, liver, 0.1, pmp, deceased
TN, 2012, pancreas, 0, pmp, deceased
TN, 2012, heart, 0, pmp, deceased
TN, 2012, lung, 0, pmp, deceased
TN, 2012, heart/lung, -, pmp, deceased
TN, 2012, kidney, 122, num, living
TN, 2012, liver, 1, num, living
TN, 2012, pancreas, -, num, living
TN, 2012, heart, -, num, living
TN, 2012, lung, -, num, living
TN, 2012, heart/lung, -, num, living
TN, 2012, kidney, 11.30, pmp, living
TN, 2012, liver, 0.1, pmp, living
TN, 2012, pancreas, -, pmp, living
TN, 2012, heart, -, pmp, living
TN, 2012, lung, -, pmp, living
TN, 2012, heart/lung, -, pmp, living
TN, 2013, kidney, 18, num, deceased
TN, 2013, liver, 1, num, deceased
TN, 2013, pancreas, 0, num, deceased
TN, 2013, heart, 0, num, deceased
TN, 2013, lung, 1, num, deceased
TN, 2013, heart/lung, -, num, deceased
TN, 2013, kidney, 1.66, pmp, deceased
TN, 2013, liver, 0.1, pmp, deceased
TN, 2013, pancreas, 0, pmp, deceased
TN, 2013, heart, 0, pmp, deceased
TN, 2013, lung, 0.1, pmp, deceased
TN, 2013, heart/lung, -, pmp, deceased
TN, 2013, kidney, 107, num, living
TN, 2013, liver, 0, num, living
TN, 2013, pancreas, -, num, living
TN, 2013, heart, -, num, living
TN, 2013, lung, -, num, living
TN, 2013, heart/lung, -, num, living
TN, 2013, kidney, 9.90, pmp, living
TN, 2013, liver, 0, pmp, living
TN, 2013, pancreas, -, pmp, living
TN, 2013, heart, -, pmp, living
TN, 2013, lung, -, pmp, living
TN, 2013, heart/lung, -, pmp, living
TN, 2013, kidney, 18, num, deceased
TN, 2013, liver, 1, num, deceased
TN, 2013, pancreas, 0, num, deceased
TN, 2013, heart, 0, num, deceased
TN, 2013, lung, 1, num, deceased
TN, 2013, heart/lung, -, num, deceased
TN, 2013, kidney, 1.66, pmp, deceased
TN, 2013, liver, 0.1, pmp, deceased
TN, 2013, pancreas, 0, pmp, deceased
TN, 2013, heart, 0, pmp, deceased
TN, 2013, lung, 0.1, pmp, deceased
TN, 2013, heart/lung, -, pmp, deceased
TN, 2013, kidney, 107, num, living
TN, 2013, liver, 0, num, living
TN, 2013, pancreas, -, num, living
TN, 2013, heart, -, num, living
TN, 2013, lung, -, num, living
TN, 2013, heart/lung, -, num, living
TN, 2013, kidney, 9.90, pmp, living
TN, 2013, liver, 0, pmp, living
TN, 2013, pancreas, -, pmp, living
TN, 2013, heart, -, pmp, living
TN, 2013, lung, -, pmp, living
TN, 2013, heart/lung, -, pmp, living
TN, 2013, kidney, 18, num, deceased
TN, 2013, liver, 1, num, deceased
TN, 2013, pancreas, 0, num, deceased
TN, 2013, heart, 0, num, deceased
TN, 2013, lung, 1, num, deceased
TN, 2013, heart/lung, -, num, deceased
TN, 2013, kidney, 1.66, pmp, deceased
TN, 2013, liver, 0.1, pmp, deceased
TN, 2013, pancreas, 0, pmp, deceased
TN, 2013, heart, 0, pmp, deceased
TN, 2013, lung, 0.1, pmp, deceased
TN, 2013, heart/lung, -, pmp, deceased
TN, 2013, kidney, 107, num, living
TN, 2013, liver, 0, num, living
TN, 2013, pancreas, -, num, living
TN, 2013, heart, -, num, living
TN, 2013, lung, -, num, living
TN, 2013, heart/lung, -, num, living
TN, 2013, kidney, 9.90, pmp, living
TN, 2013, liver, 0, pmp, living
TN, 2013, pancreas, -, pmp, living
TN, 2013, heart, -, pmp, living
TN, 2013, lung, -, pmp, living
TN, 2013, heart/lung, -, pmp, living
TN, 2013, kidney, 18, num, deceased
TN, 2013, liver, 1, num, deceased
TN, 2013, pancreas, 0, num, deceased
TN, 2013, heart, 0, num, deceased
TN, 2013, lung, 1, num, deceased
TN, 2013, heart/lung, -, num, deceased
TN, 2013, kidney, 1.66, pmp, deceased
TN, 2013, liver, 0.1, pmp, deceased
TN, 2013, pancreas, 0, pmp, deceased
TN, 2013, heart, 0, pmp, deceased
TN, 2013, lung, 0.1, pmp, deceased
TN, 2013, heart/lung, -, pmp, deceased
TN, 2013, kidney, 107, num, living
TN, 2013, liver, 0, num, living
TN, 2013, pancreas, -, num, living
TN, 2013, heart, -, num, living
TN, 2013, lung, -, num, living
TN, 2013, heart/lung, -, num, living
TN, 2013, kidney, 9.90, pmp, living
TN, 2013, liver, 0, pmp, living
TN, 2013, pancreas, -, pmp, living
TN, 2013, heart, -, pmp, living
TN, 2013, lung, -, pmp, living
TN, 2013, heart/lung, -, pmp, living
TN, 2013, kidney, 18, num, deceased
TN, 2013, liver, 1, num, deceased
TN, 2013, pancreas, 0, num, deceased
TN, 2013, heart, 0, num, deceased
TN, 2013, lung, 1, num, deceased
TN, 2013, heart/lung, -, num, deceased
TN, 2013, kidney, 1.66, pmp, deceased
TN, 2013, liver, 0.1, pmp, deceased
TN, 2013, pancreas, 0, pmp, deceased
TN, 2013, heart, 0, pmp, deceased
TN, 2013, lung, 0.1, pmp, deceased
TN, 2013, heart/lung, -, pmp, deceased
TN, 2013, kidney, 107, num, living
TN, 2013, liver, 0, num, living
TN, 2013, pancreas, -, num, living
TN, 2013, heart, -, num, living
TN, 2013, lung, -, num, living
TN, 2013, heart/lung, -, num, living
TN, 2013, kidney, 9.90, pmp, living
TN, 2013, liver, 0, pmp, living
TN, 2013, pancreas, -, pmp, living
TN, 2013, heart, -, pmp, living
TN, 2013, lung, -, pmp, living
TN, 2013, heart/lung, -, pmp, living
TN, 2013, kidney, 18, num, deceased
TN, 2013, liver, 1, num, deceased
TN, 2013, pancreas, 0, num, deceased
TN, 2013, heart, 0, num, deceased
TN, 2013, lung, 1, num, deceased
TN, 2013, heart/lung, -, num, deceased
TN, 2013, kidney, 1.66, pmp, deceased
TN, 2013, liver, 0.1, pmp, deceased
TN, 2013, pancreas, 0, pmp, deceased
TN, 2013, heart, 0, pmp, deceased
TN, 2013, lung, 0.1, pmp, deceased
TN, 2013, heart/lung, -, pmp, deceased
TN, 2013, kidney, 107, num, living
TN, 2013, liver, 0, num, living
TN, 2013, pancreas, -, num, living
TN, 2013, heart, -, num, living
TN, 2013, lung, -, num, living
TN, 2013, heart/lung, -, num, living
TN, 2013, kidney, 9.90, pmp, living
TN, 2013, liver, 0, pmp, living
TN, 2013, pancreas, -, pmp, living
TN, 2013, heart, -, pmp, living
TN, 2013, lung, -, pmp, living
TN, 2013, heart/lung, -, pmp, living
TR, 2018, kidney, 859, num, deceased
TR, 2018, liver, 438, num, deceased
TR, 2018, pancreas, 4, num, deceased
TR, 2018, heart, 91, num, deceased
TR, 2018, lung, 43, num, deceased
TR, 2018, heart/lung, -, num, deceased
TR, 2018, kidney, 10.70, pmp, deceased
TR, 2018, liver, 5.40, pmp, deceased
TR, 2018, pancreas, 0.05, pmp, deceased
TR, 2018, heart, 1.13, pmp, deceased
TR, 2018, lung, 0.53, pmp, deceased
TR, 2018, heart/lung, -, pmp, deceased
TR, 2018, kidney, 3011, num, living
TR, 2018, liver, 1150, num, living
TR, 2018, pancreas, -, num, living
TR, 2018, heart, -, num, living
TR, 2018, lung, -, num, living
TR, 2018, heart/lung, -, num, living
TR, 2018, kidney, 37.5, pmp, living
TR, 2018, liver, 14.30, pmp, living
TR, 2018, pancreas, -, pmp, living
TR, 2018, heart, -, pmp, living
TR, 2018, lung, -, pmp, living
TR, 2018, heart/lung, -, pmp, living
TR, 2018, kidney, 859, num, deceased
TR, 2018, liver, 438, num, deceased
TR, 2018, pancreas, 4, num, deceased
TR, 2018, heart, 91, num, deceased
TR, 2018, lung, 43, num, deceased
TR, 2018, heart/lung, -, num, deceased
TR, 2018, kidney, 10.70, pmp, deceased
TR, 2018, liver, 5.40, pmp, deceased
TR, 2018, pancreas, 0.05, pmp, deceased
TR, 2018, heart, 1.13, pmp, deceased
TR, 2018, lung, 0.53, pmp, deceased
TR, 2018, heart/lung, -, pmp, deceased
TR, 2018, kidney, 3011, num, living
TR, 2018, liver, 1150, num, living
TR, 2018, pancreas, -, num, living
TR, 2018, heart, -, num, living
TR, 2018, lung, -, num, living
TR, 2018, heart/lung, -, num, living
TR, 2018, kidney, 37.5, pmp, living
TR, 2018, liver, 14.30, pmp, living
TR, 2018, pancreas, -, pmp, living
TR, 2018, heart, -, pmp, living
TR, 2018, lung, -, pmp, living
TR, 2018, heart/lung, -, pmp, living
TR, 2018, kidney, 859, num, deceased
TR, 2018, liver, 438, num, deceased
TR, 2018, pancreas, 4, num, deceased
TR, 2018, heart, 91, num, deceased
TR, 2018, lung, 43, num, deceased
TR, 2018, heart/lung, -, num, deceased
TR, 2018, kidney, 10.70, pmp, deceased
TR, 2018, liver, 5.40, pmp, deceased
TR, 2018, pancreas, 0.05, pmp, deceased
TR, 2018, heart, 1.13, pmp, deceased
TR, 2018, lung, 0.53, pmp, deceased
TR, 2018, heart/lung, -, pmp, deceased
TR, 2018, kidney, 3011, num, living
TR, 2018, liver, 1150, num, living
TR, 2018, pancreas, -, num, living
TR, 2018, heart, -, num, living
TR, 2018, lung, -, num, living
TR, 2018, heart/lung, -, num, living
TR, 2018, kidney, 37.5, pmp, living
TR, 2018, liver, 14.30, pmp, living
TR, 2018, pancreas, -, pmp, living
TR, 2018, heart, -, pmp, living
TR, 2018, lung, -, pmp, living
TR, 2018, heart/lung, -, pmp, living
TR, 2018, kidney, 859, num, deceased
TR, 2018, liver, 438, num, deceased
TR, 2018, pancreas, 4, num, deceased
TR, 2018, heart, 91, num, deceased
TR, 2018, lung, 43, num, deceased
TR, 2018, heart/lung, -, num, deceased
TR, 2018, kidney, 10.70, pmp, deceased
TR, 2018, liver, 5.40, pmp, deceased
TR, 2018, pancreas, 0.05, pmp, deceased
TR, 2018, heart, 1.13, pmp, deceased
TR, 2018, lung, 0.53, pmp, deceased
TR, 2018, heart/lung, -, pmp, deceased
TR, 2018, kidney, 3011, num, living
TR, 2018, liver, 1150, num, living
TR, 2018, pancreas, -, num, living
TR, 2018, heart, -, num, living
TR, 2018, lung, -, num, living
TR, 2018, heart/lung, -, num, living
TR, 2018, kidney, 37.5, pmp, living
TR, 2018, liver, 14.30, pmp, living
TR, 2018, pancreas, -, pmp, living
TR, 2018, heart, -, pmp, living
TR, 2018, lung, -, pmp, living
TR, 2018, heart/lung, -, pmp, living
TR, 1997, kidney, 0, num, deceased
TR, 1997, liver, 0, num, deceased
TR, 1997, pancreas, 0, num, deceased
TR, 1997, heart, 0, num, deceased
TR, 1997, lung, 0, num, deceased
TR, 1997, heart/lung, -, num, deceased
TR, 1997, kidney, 0, pmp, deceased
TR, 1997, liver, 0, pmp, deceased
TR, 1997, pancreas, 0, pmp, deceased
TR, 1997, heart, 0, pmp, deceased
TR, 1997, lung, 0, pmp, deceased
TR, 1997, heart/lung, -, pmp, deceased
TR, 1997, kidney, 0, num, living
TR, 1997, liver, 0, num, living
TR, 1997, pancreas, -, num, living
TR, 1997, heart, -, num, living
TR, 1997, lung, -, num, living
TR, 1997, heart/lung, -, num, living
TR, 1997, kidney, 0, pmp, living
TR, 1997, liver, 0, pmp, living
TR, 1997, pancreas, -, pmp, living
TR, 1997, heart, -, pmp, living
TR, 1997, lung, -, pmp, living
TR, 1997, heart/lung, -, pmp, living
TR, 1998, kidney, 0, num, deceased
TR, 1998, liver, 0, num, deceased
TR, 1998, pancreas, 0, num, deceased
TR, 1998, heart, 0, num, deceased
TR, 1998, lung, 0, num, deceased
TR, 1998, heart/lung, -, num, deceased
TR, 1998, kidney, 0, pmp, deceased
TR, 1998, liver, 0, pmp, deceased
TR, 1998, pancreas, 0, pmp, deceased
TR, 1998, heart, 0, pmp, deceased
TR, 1998, lung, 0, pmp, deceased
TR, 1998, heart/lung, -, pmp, deceased
TR, 1998, kidney, 269, num, living
TR, 1998, liver, 0, num, living
TR, 1998, pancreas, -, num, living
TR, 1998, heart, -, num, living
TR, 1998, lung, -, num, living
TR, 1998, heart/lung, -, num, living
TR, 1998, kidney, 4.20, pmp, living
TR, 1998, liver, 0, pmp, living
TR, 1998, pancreas, -, pmp, living
TR, 1998, heart, -, pmp, living
TR, 1998, lung, -, pmp, living
TR, 1998, heart/lung, -, pmp, living
TR, 1999, kidney, 0, num, deceased
TR, 1999, liver, 0, num, deceased
TR, 1999, pancreas, 0, num, deceased
TR, 1999, heart, 0, num, deceased
TR, 1999, lung, 0, num, deceased
TR, 1999, heart/lung, -, num, deceased
TR, 1999, kidney, 0, pmp, deceased
TR, 1999, liver, 0, pmp, deceased
TR, 1999, pancreas, 0, pmp, deceased
TR, 1999, heart, 0, pmp, deceased
TR, 1999, lung, 0, pmp, deceased
TR, 1999, heart/lung, -, pmp, deceased
TR, 1999, kidney, 269, num, living
TR, 1999, liver, 0, num, living
TR, 1999, pancreas, -, num, living
TR, 1999, heart, -, num, living
TR, 1999, lung, -, num, living
TR, 1999, heart/lung, -, num, living
TR, 1999, kidney, 4.20, pmp, living
TR, 1999, liver, 0, pmp, living
TR, 1999, pancreas, -, pmp, living
TR, 1999, heart, -, pmp, living
TR, 1999, lung, -, pmp, living
TR, 1999, heart/lung, -, pmp, living
TR, 2000, kidney, 92, num, deceased
TR, 2000, liver, 59, num, deceased
TR, 2000, pancreas, 0, num, deceased
TR, 2000, heart, 11, num, deceased
TR, 2000, lung, 0, num, deceased
TR, 2000, heart/lung, -, num, deceased
TR, 2000, kidney, 1.40, pmp, deceased
TR, 2000, liver, 0.8, pmp, deceased
TR, 2000, pancreas, 0, pmp, deceased
TR, 2000, heart, 0.1, pmp, deceased
TR, 2000, lung, 0, pmp, deceased
TR, 2000, heart/lung, -, pmp, deceased
TR, 2000, kidney, 273, num, living
TR, 2000, liver, 0, num, living
TR, 2000, pancreas, -, num, living
TR, 2000, heart, -, num, living
TR, 2000, lung, -, num, living
TR, 2000, heart/lung, -, num, living
TR, 2000, kidney, 4.20, pmp, living
TR, 2000, liver, 0, pmp, living
TR, 2000, pancreas, -, pmp, living
TR, 2000, heart, -, pmp, living
TR, 2000, lung, -, pmp, living
TR, 2000, heart/lung, -, pmp, living
TR, 2001, kidney, 162, num, deceased
TR, 2001, liver, 107, num, deceased
TR, 2001, pancreas, 0, num, deceased
TR, 2001, heart, 27, num, deceased
TR, 2001, lung, 0, num, deceased
TR, 2001, heart/lung, -, num, deceased
TR, 2001, kidney, 2.30, pmp, deceased
TR, 2001, liver, 1.5, pmp, deceased
TR, 2001, pancreas, 0, pmp, deceased
TR, 2001, heart, 0.3, pmp, deceased
TR, 2001, lung, 0, pmp, deceased
TR, 2001, heart/lung, -, pmp, deceased
TR, 2001, kidney, 276, num, living
TR, 2001, liver, 0, num, living
TR, 2001, pancreas, -, num, living
TR, 2001, heart, -, num, living
TR, 2001, lung, -, num, living
TR, 2001, heart/lung, -, num, living
TR, 2001, kidney, 4.20, pmp, living
TR, 2001, liver, 0, pmp, living
TR, 2001, pancreas, -, pmp, living
