BD, 1993, kidney, 0, num, deceased
BG, 2015, heart, -, pmp, living
BG, 2015, lung, -, pmp, living
BG, 2015, heart/lung, -, pmp, living
BG, 2016, kidney, 26, num, deceased
BG, 2016, liver, 10, num, deceased
BG, 2016, pancreas, 0, num, deceased
BG, 2016, heart, 9, num, deceased
BG, 2016, lung, 0, num, deceased
BG, 2016, heart/lung, -, num, deceased
BG, 2016, kidney, 3.71, pmp, deceased
BG, 2016, liver, 1.43, pmp, deceased
BG, 2016, pancreas, 0, pmp, deceased
BG, 2016, heart, 1.29, pmp, deceased
BG, 2016, lung, 0, pmp, deceased
BG, 2016, heart/lung, -, pmp, deceased
BG, 2016, kidney, 11, num, living
BG, 2016, liver, 1, num, living
BG, 2016, pancreas, -, num, living
BG, 2016, heart, -, num, living
BG, 2016, lung, -, num, living
BG, 2016, heart/lung, -, num, living
BG, 2016, kidney, 1.57, pmp, living
BG, 2016, liver, 0.14, pmp, living
BG, 2016, pancreas, -, pmp, living
BG, 2016, heart, -, pmp, living
BG, 2016, lung, -, pmp, living
BG, 2016, heart/lung, -, pmp, living
BG, 2017, kidney, 32, num, deceased
BG, 2017, liver, 12, num, deceased
BG, 2017, pancreas, 0, num, deceased
BG, 2017, heart, 5, num, deceased
BG, 2017, lung, 0, num, deceased
BG, 2017, heart/lung, -, num, deceased
BG, 2017, kidney, 4.57, pmp, deceased
BG, 2017, liver, 1.71, pmp, deceased
BG, 2017, pancreas, 0, pmp, deceased
BG, 2017, heart, 0.71, pmp, deceased
BG, 2017, lung, 0, pmp, deceased
BG, 2017, heart/lung, -, pmp, deceased
BG, 2017, kidney, 8, num, living
BG, 2017, liver, 1, num, living
BG, 2017, pancreas, -, num, living
BG, 2017, heart, -, num, living
BG, 2017, lung, -, num, living
BG, 2017, heart/lung, -, num, living
BG, 2017, kidney, 1.14, pmp, living
BG, 2017, liver, 0.14, pmp, living
BG, 2017, pancreas, -, pmp, living
BG, 2017, heart, -, pmp, living
BG, 2017, lung, -, pmp, living
BG, 2017, heart/lung, -, pmp, living
BG, 2018, kidney, 20, num, deceased
BG, 2018, liver, 13, num, deceased
BG, 2018, pancreas, 0, num, deceased
BG, 2018, heart, 4, num, deceased
BG, 2018, lung, 0, num, deceased
BG, 2018, heart/lung, -, num, deceased
BG, 2018, kidney, 2.86, pmp, deceased
BG, 2018, liver, 1.86, pmp, deceased
BG, 2018, pancreas, 0, pmp, deceased
BG, 2018, heart, 0.57, pmp, deceased
BG, 2018, lung, 0, pmp, deceased
BG, 2018, heart/lung, -, pmp, deceased
BG, 2018, kidney, 5, num, living
BG, 2018, liver, 2, num, living
BG, 2018, pancreas, -, num, living
BG, 2018, heart, -, num, living
BG, 2018, lung, -, num, living
BG, 2018, heart/lung, -, num, living
BG, 2018, kidney, 0.71, pmp, living
BG, 2018, liver, 0.28, pmp, living
BG, 2018, pancreas, -, pmp, living
BG, 2018, heart, -, pmp, living
BG, 2018, lung, -, pmp, living
BG, 2018, heart/lung, -, pmp, living
