KW, 2017, kidney, 29, num, deceased
NZ, 2008, lung, 0, num, deceased
NZ, 2008, heart/lung, -, num, deceased
NZ, 2008, kidney, 11.20, pmp, deceased
NZ, 2008, liver, 4.60, pmp, deceased
NZ, 2008, pancreas, 0, pmp, deceased
NZ, 2008, heart, 2.30, pmp, deceased
NZ, 2008, lung, 0, pmp, deceased
NZ, 2008, heart/lung, -, pmp, deceased
NZ, 2008, kidney, 69, num, living
NZ, 2008, liver, 7, num, living
NZ, 2008, pancreas, -, num, living
NZ, 2008, heart, -, num, living
NZ, 2008, lung, -, num, living
NZ, 2008, heart/lung, -, num, living
NZ, 2008, kidney, 16.10, pmp, living
NZ, 2008, liver, 1.60, pmp, living
NZ, 2008, pancreas, -, pmp, living
NZ, 2008, heart, -, pmp, living
NZ, 2008, lung, -, pmp, living
NZ, 2008, heart/lung, -, pmp, living
NZ, 2009, kidney, 50, num, deceased
NZ, 2009, liver, 33, num, deceased
NZ, 2009, pancreas, 0, num, deceased
NZ, 2009, heart, 11, num, deceased
NZ, 2009, lung, 1, num, deceased
NZ, 2009, heart/lung, -, num, deceased
NZ, 2009, kidney, 11.70, pmp, deceased
NZ, 2009, liver, 7.60, pmp, deceased
NZ, 2009, pancreas, 0, pmp, deceased
NZ, 2009, heart, 2.5, pmp, deceased
NZ, 2009, lung, 0.2, pmp, deceased
NZ, 2009, heart/lung, -, pmp, deceased
NZ, 2009, kidney, 67, num, living
NZ, 2009, liver, 8, num, living
NZ, 2009, pancreas, -, num, living
NZ, 2009, heart, -, num, living
NZ, 2009, lung, -, num, living
NZ, 2009, heart/lung, -, num, living
NZ, 2009, kidney, 15.5, pmp, living
NZ, 2009, liver, 1.8, pmp, living
NZ, 2009, pancreas, -, pmp, living
NZ, 2009, heart, -, pmp, living
NZ, 2009, lung, -, pmp, living
NZ, 2009, heart/lung, -, pmp, living
NZ, 2010, kidney, 46, num, deceased
NZ, 2010, liver, 30, num, deceased
NZ, 2010, pancreas, 1, num, deceased
NZ, 2010, heart, 11, num, deceased
NZ, 2010, lung, 0, num, deceased
NZ, 2010, heart/lung, -, num, deceased
NZ, 2010, kidney, 10.5, pmp, deceased
NZ, 2010, liver, 6.90, pmp, deceased
NZ, 2010, pancreas, 0.2, pmp, deceased
NZ, 2010, heart, 2.5, pmp, deceased
NZ, 2010, lung, 0, pmp, deceased
NZ, 2010, heart/lung, -, pmp, deceased
NZ, 2010, kidney, 60, num, living
NZ, 2010, liver, 6, num, living
NZ, 2010, pancreas, -, num, living
NZ, 2010, heart, -, num, living
NZ, 2010, lung, -, num, living
NZ, 2010, heart/lung, -, num, living
NZ, 2010, kidney, 13.70, pmp, living
NZ, 2010, liver, 1.40, pmp, living
NZ, 2010, pancreas, -, pmp, living
NZ, 2010, heart, -, pmp, living
NZ, 2010, lung, -, pmp, living
NZ, 2010, heart/lung, -, pmp, living
NZ, 2011, kidney, 61, num, deceased
NZ, 2011, liver, 36, num, deceased
NZ, 2011, pancreas, 3, num, deceased
NZ, 2011, heart, 12, num, deceased
NZ, 2011, lung, 13, num, deceased
NZ, 2011, heart/lung, -, num, deceased
NZ, 2011, kidney, 13.80, pmp, deceased
NZ, 2011, liver, 8.14, pmp, deceased
NZ, 2011, pancreas, 0.6, pmp, deceased
NZ, 2011, heart, 2.70, pmp, deceased
NZ, 2011, lung, 2.9, pmp, deceased
NZ, 2011, heart/lung, -, pmp, deceased
NZ, 2011, kidney, 57, num, living
NZ, 2011, liver, 8, num, living
NZ, 2011, pancreas, -, num, living
NZ, 2011, heart, -, num, living
NZ, 2011, lung, -, num, living
NZ, 2011, heart/lung, -, num, living
NZ, 2011, kidney, 12.90, pmp, living
NZ, 2011, liver, 1.8, pmp, living
NZ, 2011, pancreas, -, pmp, living
NZ, 2011, heart, -, pmp, living
NZ, 2011, lung, -, pmp, living
NZ, 2011, heart/lung, -, pmp, living
NZ, 2012, kidney, 55, num, deceased
NZ, 2012, liver, 28, num, deceased
NZ, 2012, pancreas, 3, num, deceased
NZ, 2012, heart, 12, num, deceased
NZ, 2012, lung, 14, num, deceased
NZ, 2012, heart/lung, -, num, deceased
NZ, 2012, kidney, 12.30, pmp, deceased
NZ, 2012, liver, 6.32, pmp, deceased
NZ, 2012, pancreas, 0.68, pmp, deceased
NZ, 2012, heart, 2.71, pmp, deceased
NZ, 2012, lung, 3.16, pmp, deceased
NZ, 2012, heart/lung, -, pmp, deceased
NZ, 2012, kidney, 54, num, living
NZ, 2012, liver, 3, num, living
NZ, 2012, pancreas, -, num, living
NZ, 2012, heart, -, num, living
NZ, 2012, lung, -, num, living
NZ, 2012, heart/lung, -, num, living
NZ, 2012, kidney, 12.18, pmp, living
NZ, 2012, liver, 0.68, pmp, living
NZ, 2012, pancreas, -, pmp, living
NZ, 2012, heart, -, pmp, living
NZ, 2012, lung, -, pmp, living
NZ, 2012, heart/lung, -, pmp, living
NZ, 2013, kidney, 55, num, deceased
NZ, 2013, liver, 31, num, deceased
NZ, 2013, pancreas, 1, num, deceased
NZ, 2013, heart, 9, num, deceased
NZ, 2013, lung, 19, num, deceased
NZ, 2013, heart/lung, -, num, deceased
NZ, 2013, kidney, 12.30, pmp, deceased
NZ, 2013, liver, 6.90, pmp, deceased
NZ, 2013, pancreas, 0.2, pmp, deceased
NZ, 2013, heart, 2, pmp, deceased
NZ, 2013, lung, 4.20, pmp, deceased
NZ, 2013, heart/lung, -, pmp, deceased
NZ, 2013, kidney, 58, num, living
NZ, 2013, liver, 3, num, living
NZ, 2013, pancreas, -, num, living
NZ, 2013, heart, -, num, living
NZ, 2013, lung, -, num, living
NZ, 2013, heart/lung, -, num, living
NZ, 2013, kidney, 13, pmp, living
NZ, 2013, liver, 0.7, pmp, living
NZ, 2013, pancreas, -, pmp, living
NZ, 2013, heart, -, pmp, living
NZ, 2013, lung, -, pmp, living
NZ, 2013, heart/lung, -, pmp, living
NZ, 2014, kidney, 66, num, deceased
NZ, 2014, liver, 38, num, deceased
NZ, 2014, pancreas, 2, num, deceased
NZ, 2014, heart, 17, num, deceased
NZ, 2014, lung, 17, num, deceased
NZ, 2014, heart/lung, -, num, deceased
NZ, 2014, kidney, 14.70, pmp, deceased
NZ, 2014, liver, 8.5, pmp, deceased
NZ, 2014, pancreas, 0.4, pmp, deceased
NZ, 2014, heart, 3.80, pmp, deceased
NZ, 2014, lung, 3.80, pmp, deceased
NZ, 2014, heart/lung, -, pmp, deceased
NZ, 2014, kidney, 72, num, living
NZ, 2014, liver, 4, num, living
NZ, 2014, pancreas, -, num, living
NZ, 2014, heart, -, num, living
NZ, 2014, lung, -, num, living
NZ, 2014, heart/lung, -, num, living
NZ, 2014, kidney, 16, pmp, living
NZ, 2014, liver, 0.89, pmp, living
NZ, 2014, pancreas, -, pmp, living
NZ, 2014, heart, -, pmp, living
NZ, 2014, lung, -, pmp, living
NZ, 2014, heart/lung, -, pmp, living
NZ, 2015, kidney, 73, num, deceased
NZ, 2015, liver, 45, num, deceased
NZ, 2015, pancreas, 3, num, deceased
NZ, 2015, heart, 12, num, deceased
NZ, 2015, lung, 23, num, deceased
NZ, 2015, heart/lung, -, num, deceased
NZ, 2015, kidney, 15.90, pmp, deceased
NZ, 2015, liver, 9.80, pmp, deceased
NZ, 2015, pancreas, 0.7, pmp, deceased
NZ, 2015, heart, 2.60, pmp, deceased
NZ, 2015, lung, 5, pmp, deceased
NZ, 2015, heart/lung, -, pmp, deceased
NZ, 2015, kidney, 74, num, living
NZ, 2015, liver, 3, num, living
NZ, 2015, pancreas, -, num, living
NZ, 2015, heart, -, num, living
NZ, 2015, lung, -, num, living
NZ, 2015, heart/lung, -, num, living
NZ, 2015, kidney, 16.10, pmp, living
NZ, 2015, liver, 0.7, pmp, living
NZ, 2015, pancreas, -, pmp, living
NZ, 2015, heart, -, pmp, living
NZ, 2015, lung, -, pmp, living
NZ, 2015, heart/lung, -, pmp, living
NZ, 2016, kidney, 90, num, deceased
NZ, 2016, liver, 55, num, deceased
NZ, 2016, pancreas, 4, num, deceased
NZ, 2016, heart, 11, num, deceased
NZ, 2016, lung, 17, num, deceased
NZ, 2016, heart/lung, -, num, deceased
NZ, 2016, kidney, 19.20, pmp, deceased
NZ, 2016, liver, 11.70, pmp, deceased
NZ, 2016, pancreas, 0.9, pmp, deceased
NZ, 2016, heart, 2.30, pmp, deceased
NZ, 2016, lung, 3.60, pmp, deceased
NZ, 2016, heart/lung, -, pmp, deceased
NZ, 2016, kidney, 82, num, living
NZ, 2016, liver, 3, num, living
NZ, 2016, pancreas, -, num, living
NZ, 2016, heart, -, num, living
NZ, 2016, lung, -, num, living
NZ, 2016, heart/lung, -, num, living
NZ, 2016, kidney, 17.5, pmp, living
NZ, 2016, liver, 0.6, pmp, living
NZ, 2016, pancreas, -, pmp, living
NZ, 2016, heart, -, pmp, living
NZ, 2016, lung, -, pmp, living
NZ, 2016, heart/lung, -, pmp, living
NZ, 2017, kidney, 118, num, deceased
NZ, 2017, liver, 52, num, deceased
NZ, 2017, pancreas, 4, num, deceased
NZ, 2017, heart, 24, num, deceased
NZ, 2017, lung, 20, num, deceased
NZ, 2017, heart/lung, -, num, deceased
NZ, 2017, kidney, 24.61, pmp, deceased
NZ, 2017, liver, 10.85, pmp, deceased
NZ, 2017, pancreas, 0.83, pmp, deceased
NZ, 2017, heart, 5.01, pmp, deceased
NZ, 2017, lung, 4.17, pmp, deceased
NZ, 2017, heart/lung, -, pmp, deceased
NZ, 2017, kidney, 69, num, living
NZ, 2017, liver, 3, num, living
NZ, 2017, pancreas, -, num, living
NZ, 2017, heart, -, num, living
NZ, 2017, lung, -, num, living
NZ, 2017, heart/lung, -, num, living
NZ, 2017, kidney, 14.39, pmp, living
NZ, 2017, liver, 0.63, pmp, living
NZ, 2017, pancreas, -, pmp, living
NZ, 2017, heart, -, pmp, living
NZ, 2017, lung, -, pmp, living
NZ, 2017, heart/lung, -, pmp, living
NZ, 2017, kidney, 118, num, deceased
NZ, 2017, liver, 52, num, deceased
NZ, 2017, pancreas, 4, num, deceased
NZ, 2017, heart, 24, num, deceased
NZ, 2017, lung, 20, num, deceased
NZ, 2017, heart/lung, -, num, deceased
NZ, 2017, kidney, 24.61, pmp, deceased
NZ, 2017, liver, 10.85, pmp, deceased
NZ, 2017, pancreas, 0.83, pmp, deceased
NZ, 2017, heart, 5.01, pmp, deceased
NZ, 2017, lung, 4.17, pmp, deceased
NZ, 2017, heart/lung, -, pmp, deceased
NZ, 2017, kidney, 69, num, living
NZ, 2017, liver, 3, num, living
NZ, 2017, pancreas, -, num, living
NZ, 2017, heart, -, num, living
NZ, 2017, lung, -, num, living
NZ, 2017, heart/lung, -, num, living
NZ, 2017, kidney, 14.39, pmp, living
NZ, 2017, liver, 0.63, pmp, living
NZ, 2017, pancreas, -, pmp, living
NZ, 2017, heart, -, pmp, living
NZ, 2017, lung, -, pmp, living
NZ, 2017, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
NI, 2018, liver, 0, pmp, deceased
NI, 2018, pancreas, 0, pmp, deceased
NI, 2018, heart, 0, pmp, deceased
NI, 2018, lung, 0, pmp, deceased
NI, 2018, heart/lung, -, pmp, deceased
NI, 2018, kidney, 15, num, living
NI, 2018, liver, 0, num, living
NI, 2018, pancreas, -, num, living
NI, 2018, heart, -, num, living
NI, 2018, lung, -, num, living
NI, 2018, heart/lung, -, num, living
NI, 2018, kidney, 2.30, pmp, living
NI, 2018, liver, 0, pmp, living
NI, 2018, pancreas, -, pmp, living
NI, 2018, heart, -, pmp, living
NI, 2018, lung, -, pmp, living
NI, 2018, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
NI, 2018, liver, 0, pmp, deceased
NI, 2018, pancreas, 0, pmp, deceased
NI, 2018, heart, 0, pmp, deceased
NI, 2018, lung, 0, pmp, deceased
NI, 2018, heart/lung, -, pmp, deceased
NI, 2018, kidney, 15, num, living
NI, 2018, liver, 0, num, living
NI, 2018, pancreas, -, num, living
NI, 2018, heart, -, num, living
NI, 2018, lung, -, num, living
NI, 2018, heart/lung, -, num, living
NI, 2018, kidney, 2.30, pmp, living
NI, 2018, liver, 0, pmp, living
NI, 2018, pancreas, -, pmp, living
NI, 2018, heart, -, pmp, living
NI, 2018, lung, -, pmp, living
NI, 2018, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
NI, 2018, liver, 0, pmp, deceased
NI, 2018, pancreas, 0, pmp, deceased
NI, 2018, heart, 0, pmp, deceased
NI, 2018, lung, 0, pmp, deceased
NI, 2018, heart/lung, -, pmp, deceased
NI, 2018, kidney, 15, num, living
NI, 2018, liver, 0, num, living
NI, 2018, pancreas, -, num, living
NI, 2018, heart, -, num, living
NI, 2018, lung, -, num, living
NI, 2018, heart/lung, -, num, living
NI, 2018, kidney, 2.30, pmp, living
NI, 2018, liver, 0, pmp, living
NI, 2018, pancreas, -, pmp, living
NI, 2018, heart, -, pmp, living
NI, 2018, lung, -, pmp, living
NI, 2018, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
NI, 2018, liver, 0, pmp, deceased
NI, 2018, pancreas, 0, pmp, deceased
NI, 2018, heart, 0, pmp, deceased
NI, 2018, lung, 0, pmp, deceased
NI, 2018, heart/lung, -, pmp, deceased
NI, 2018, kidney, 15, num, living
NI, 2018, liver, 0, num, living
NI, 2018, pancreas, -, num, living
NI, 2018, heart, -, num, living
NI, 2018, lung, -, num, living
NI, 2018, heart/lung, -, num, living
NI, 2018, kidney, 2.30, pmp, living
NI, 2018, liver, 0, pmp, living
NI, 2018, pancreas, -, pmp, living
NI, 2018, heart, -, pmp, living
NI, 2018, lung, -, pmp, living
NI, 2018, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
NI, 2018, liver, 0, pmp, deceased
NI, 2018, pancreas, 0, pmp, deceased
NI, 2018, heart, 0, pmp, deceased
NI, 2018, lung, 0, pmp, deceased
NI, 2018, heart/lung, -, pmp, deceased
NI, 2018, kidney, 15, num, living
NI, 2018, liver, 0, num, living
NI, 2018, pancreas, -, num, living
NI, 2018, heart, -, num, living
NI, 2018, lung, -, num, living
NI, 2018, heart/lung, -, num, living
NI, 2018, kidney, 2.30, pmp, living
NI, 2018, liver, 0, pmp, living
NI, 2018, pancreas, -, pmp, living
NI, 2018, heart, -, pmp, living
NI, 2018, lung, -, pmp, living
NI, 2018, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
NI, 2018, liver, 0, pmp, deceased
NI, 2018, pancreas, 0, pmp, deceased
NI, 2018, heart, 0, pmp, deceased
NI, 2018, lung, 0, pmp, deceased
NI, 2018, heart/lung, -, pmp, deceased
NI, 2018, kidney, 15, num, living
NI, 2018, liver, 0, num, living
NI, 2018, pancreas, -, num, living
NI, 2018, heart, -, num, living
NI, 2018, lung, -, num, living
NI, 2018, heart/lung, -, num, living
NI, 2018, kidney, 2.30, pmp, living
NI, 2018, liver, 0, pmp, living
NI, 2018, pancreas, -, pmp, living
NI, 2018, heart, -, pmp, living
NI, 2018, lung, -, pmp, living
NI, 2018, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
NI, 2018, liver, 0, pmp, deceased
NI, 2018, pancreas, 0, pmp, deceased
NI, 2018, heart, 0, pmp, deceased
NI, 2018, lung, 0, pmp, deceased
NI, 2018, heart/lung, -, pmp, deceased
NI, 2018, kidney, 15, num, living
NI, 2018, liver, 0, num, living
NI, 2018, pancreas, -, num, living
NI, 2018, heart, -, num, living
NI, 2018, lung, -, num, living
NI, 2018, heart/lung, -, num, living
NI, 2018, kidney, 2.30, pmp, living
NI, 2018, liver, 0, pmp, living
NI, 2018, pancreas, -, pmp, living
NI, 2018, heart, -, pmp, living
NI, 2018, lung, -, pmp, living
NI, 2018, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
NI, 2018, liver, 0, pmp, deceased
NI, 2018, pancreas, 0, pmp, deceased
NI, 2018, heart, 0, pmp, deceased
NI, 2018, lung, 0, pmp, deceased
NI, 2018, heart/lung, -, pmp, deceased
NI, 2018, kidney, 15, num, living
NI, 2018, liver, 0, num, living
NI, 2018, pancreas, -, num, living
NI, 2018, heart, -, num, living
NI, 2018, lung, -, num, living
NI, 2018, heart/lung, -, num, living
NI, 2018, kidney, 2.30, pmp, living
NI, 2018, liver, 0, pmp, living
NI, 2018, pancreas, -, pmp, living
NI, 2018, heart, -, pmp, living
NI, 2018, lung, -, pmp, living
NI, 2018, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
NI, 2018, liver, 0, pmp, deceased
NI, 2018, pancreas, 0, pmp, deceased
NI, 2018, heart, 0, pmp, deceased
NI, 2018, lung, 0, pmp, deceased
NI, 2018, heart/lung, -, pmp, deceased
NI, 2018, kidney, 15, num, living
NI, 2018, liver, 0, num, living
NI, 2018, pancreas, -, num, living
NI, 2018, heart, -, num, living
NI, 2018, lung, -, num, living
NI, 2018, heart/lung, -, num, living
NI, 2018, kidney, 2.30, pmp, living
NI, 2018, liver, 0, pmp, living
NI, 2018, pancreas, -, pmp, living
NI, 2018, heart, -, pmp, living
NI, 2018, lung, -, pmp, living
NI, 2018, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
NI, 2018, liver, 0, pmp, deceased
NI, 2018, pancreas, 0, pmp, deceased
NI, 2018, heart, 0, pmp, deceased
NI, 2018, lung, 0, pmp, deceased
NI, 2018, heart/lung, -, pmp, deceased
NI, 2018, kidney, 15, num, living
NI, 2018, liver, 0, num, living
NI, 2018, pancreas, -, num, living
NI, 2018, heart, -, num, living
NI, 2018, lung, -, num, living
NI, 2018, heart/lung, -, num, living
NI, 2018, kidney, 2.30, pmp, living
NI, 2018, liver, 0, pmp, living
NI, 2018, pancreas, -, pmp, living
NI, 2018, heart, -, pmp, living
NI, 2018, lung, -, pmp, living
NI, 2018, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
NI, 2018, liver, 0, pmp, deceased
NI, 2018, pancreas, 0, pmp, deceased
NI, 2018, heart, 0, pmp, deceased
NI, 2018, lung, 0, pmp, deceased
NI, 2018, heart/lung, -, pmp, deceased
NI, 2018, kidney, 15, num, living
NI, 2018, liver, 0, num, living
NI, 2018, pancreas, -, num, living
NI, 2018, heart, -, num, living
NI, 2018, lung, -, num, living
NI, 2018, heart/lung, -, num, living
NI, 2018, kidney, 2.30, pmp, living
NI, 2018, liver, 0, pmp, living
NI, 2018, pancreas, -, pmp, living
NI, 2018, heart, -, pmp, living
NI, 2018, lung, -, pmp, living
NI, 2018, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
NI, 2018, liver, 0, pmp, deceased
NI, 2018, pancreas, 0, pmp, deceased
NI, 2018, heart, 0, pmp, deceased
NI, 2018, lung, 0, pmp, deceased
NI, 2018, heart/lung, -, pmp, deceased
NI, 2018, kidney, 15, num, living
NI, 2018, liver, 0, num, living
NI, 2018, pancreas, -, num, living
NI, 2018, heart, -, num, living
NI, 2018, lung, -, num, living
NI, 2018, heart/lung, -, num, living
NI, 2018, kidney, 2.30, pmp, living
NI, 2018, liver, 0, pmp, living
NI, 2018, pancreas, -, pmp, living
NI, 2018, heart, -, pmp, living
NI, 2018, lung, -, pmp, living
NI, 2018, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
NI, 2018, liver, 0, pmp, deceased
NI, 2018, pancreas, 0, pmp, deceased
NI, 2018, heart, 0, pmp, deceased
NI, 2018, lung, 0, pmp, deceased
NI, 2018, heart/lung, -, pmp, deceased
NI, 2018, kidney, 15, num, living
NI, 2018, liver, 0, num, living
NI, 2018, pancreas, -, num, living
NI, 2018, heart, -, num, living
NI, 2018, lung, -, num, living
NI, 2018, heart/lung, -, num, living
NI, 2018, kidney, 2.30, pmp, living
NI, 2018, liver, 0, pmp, living
NI, 2018, pancreas, -, pmp, living
NI, 2018, heart, -, pmp, living
NI, 2018, lung, -, pmp, living
NI, 2018, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
NI, 2018, liver, 0, pmp, deceased
NI, 2018, pancreas, 0, pmp, deceased
NI, 2018, heart, 0, pmp, deceased
NI, 2018, lung, 0, pmp, deceased
NI, 2018, heart/lung, -, pmp, deceased
NI, 2018, kidney, 15, num, living
NI, 2018, liver, 0, num, living
NI, 2018, pancreas, -, num, living
NI, 2018, heart, -, num, living
NI, 2018, lung, -, num, living
NI, 2018, heart/lung, -, num, living
NI, 2018, kidney, 2.30, pmp, living
NI, 2018, liver, 0, pmp, living
NI, 2018, pancreas, -, pmp, living
NI, 2018, heart, -, pmp, living
NI, 2018, lung, -, pmp, living
NI, 2018, heart/lung, -, pmp, living
NI, 2018, kidney, 1, num, deceased
NI, 2018, liver, 0, num, deceased
NI, 2018, pancreas, 0, num, deceased
NI, 2018, heart, 0, num, deceased
NI, 2018, lung, 0, num, deceased
NI, 2018, heart/lung, -, num, deceased
NI, 2018, kidney, 0.15, pmp, deceased
